"quantity","agg_type","year","color_id","is_spare","color_name","color_rgb","color_group_id","color_group_name","color_group_rgb"
110,color,2010,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
139,color,1949,4,false,Red,C91A09,4,Red,C91A09
6,color,1956,14,false,Yellow,F2CD37,6,Yellow,F2CD37
9,color,1999,125,false,Light Orange,F9BA61,10,Orange,FE8A18
5,color,2004,23,false,Dark Blue-Violet,"2032B0",5,Blue,"0055BF"
4,color,2011,179,true,Flat Silver,"898788",16,Silver,C0C0C0
11,color,2018,1063,false,Pearl Copper,B46A00,19,Copper,AE7A59
36,color,1967,2,false,Green,"237841",9,Green,"237841"
1,color,2011,323,false,Light Aqua,ADC3C0,17,Turquoise,"3FB69E"
4,color,2004,120,false,Light Lime,D9E4A7,14,Lime,BBE90B
1,color,1979,450,false,Fabuland Brown,B67B50,7,Brown,"583927"
2,color,1979,92,false,Nougat,D09168,7,Brown,"583927"
8405,color,2024,70,false,Reddish Brown,"582A12",7,Brown,"583927"
499,color,2024,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
3801,color,2024,297,false,Pearl Gold,AA7F2E,12,Gold,FFD700
387,color,2024,71,true,Light Bluish Gray,A0A5A9,1,Gray,"6C6E68"
4,color,2012,1092,false,Metallic Copper,"764D3B",19,Copper,AE7A59
738,color,2020,323,false,Light Aqua,ADC3C0,17,Turquoise,"3FB69E"
26,color,1997,484,false,Dark Orange,A95500,10,Orange,FE8A18
1,color,2020,1003,true,Glitter Trans-Light Blue,"68BCC5",5,Blue,"0055BF"
37,color,2020,85,true,Dark Purple,"3F3691",15,Purple,"81007B"
56,color,,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
8,color,,462,false,Medium Orange,FFA70B,10,Orange,FE8A18
40,color,,351,false,Medium Dark Pink,F785B1,13,Pink,FC97AC
2,color,,129,false,Glitter Trans-Purple,A5A5CB,15,Purple,"81007B"
3,color,,1067,false,Dark Nougat,AD6140,7,Brown,"583927"
8,color,2009,41,true,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
7,color,,77,false,Light Pink,FECCCF,13,Pink,FC97AC
14,color,2021,334,true,Chrome Gold,BBA53D,12,Gold,FFD700
17,color,2021,52,true,Trans-Purple,A5A5CB,15,Purple,"81007B"
1,color,2016,114,false,Glitter Trans-Dark Pink,DF6695,13,Pink,FC97AC
2,color,1998,10,true,Bright Green,"4B9F4A",9,Green,"237841"
1,color,1998,351,true,Medium Dark Pink,F785B1,13,Pink,FC97AC
27,color,1998,18,false,Light Yellow,FBE696,6,Yellow,F2CD37
2,color,2002,73,true,Medium Blue,"5A93DB",5,Blue,"0055BF"
1,color,2002,6,true,Brown,"583927",7,Brown,"583927"
25,color,1990,0,true,Black,"05131D",2,Black,"05131D"
5,color,2000,33,true,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
1,color,2009,82,true,Metallic Gold,DBAC34,12,Gold,FFD700
46,color,2002,110,false,Violet,"4354A3",15,Purple,"81007B"
9,color,1997,57,true,Trans-Neon Orange,FF800D,10,Orange,FE8A18
1,color,2012,9999,true,[No Color/Any Color],"05131D",11,Rest,CCCCCC
1,color,2015,379,true,Sand Blue,"6074A1",5,Blue,"0055BF"
3,color,1997,33,true,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
2,color,2016,1002,false,Glitter Trans-Neon Green,C0F500,9,Green,"237841"
5,color,1998,21,false,Glow In Dark Opaque,D4D5C9,11,Rest,CCCCCC
5,color,2002,26,false,Magenta,"923978",15,Purple,"81007B"
2,color,1994,21,false,Glow In Dark Opaque,D4D5C9,11,Rest,CCCCCC
4,color,1996,33,true,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
39,color,1996,20,false,Light Violet,C9CAE2,1,Gray,"6C6E68"
3,color,2001,366,false,Earth Orange,FA9C1C,10,Orange,FE8A18
5,color,1992,34,true,Trans-Green,"84B68D",9,Green,"237841"
11,color,2012,158,false,Yellowish Green,DFEEA5,9,Green,"237841"
1,color,1981,1,true,Blue,"0055BF",5,Blue,"0055BF"
2,color,2012,322,true,Medium Azure,"36AEBF",5,Blue,"0055BF"
11,color,1981,0,true,Black,"05131D",2,Black,"05131D"
1,color,1999,2,true,Green,"237841",9,Green,"237841"
3,color,2006,1058,false,Trans-Light Green,"94E5AB",9,Green,"237841"
6,color,2004,2,true,Green,"237841",9,Green,"237841"
1,color,1993,92,false,Nougat,D09168,7,Brown,"583927"
1,color,2011,78,false,Light Nougat,F6D7B3,7,Brown,"583927"
3,color,2003,70,false,Reddish Brown,"582A12",7,Brown,"583927"
20,color,2004,1091,false,Warm Yellowish Orange,FFCB78,10,Orange,FE8A18
297,color,2024,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
1940,color,2024,320,false,Dark Red,"720E0F",4,Red,C91A09
91,color,2024,14,true,Yellow,F2CD37,6,Yellow,F2CD37
53,color,2024,25,true,Orange,FE8A18,10,Orange,FE8A18
56,color,2024,27,true,Lime,BBE90B,14,Lime,BBE90B
74,color,2024,84,true,Medium Nougat,AA7D55,7,Brown,"583927"
25,color,2024,26,true,Magenta,"923978",15,Purple,"81007B"
29,color,2024,1050,true,Coral,FF698F,13,Pink,FC97AC
723,color,2024,379,false,Sand Blue,"6074A1",5,Blue,"0055BF"
74,color,2024,82,false,Metallic Gold,DBAC34,12,Gold,FFD700
40,color,2024,1,true,Blue,"0055BF",5,Blue,"0055BF"
20,color,2024,31,true,Lavender,E1D5ED,18,Lilac,"9195CA"
23,color,2024,321,true,Dark Azure,"078BC9",5,Blue,"0055BF"
116,color,2024,1059,false,Trans-Purple Opal,"8320B7",15,Purple,"81007B"
8,color,2024,1053,true,Trans-Blue Opal,"68BCC5",5,Blue,"0055BF"
5,color,2024,1089,false,Warm Tan,CCA373,8,Tan,E4CD9E
13,color,2024,52,true,Trans-Purple,A5A5CB,15,Purple,"81007B"
4,color,2004,1001,false,Medium Violet,"9,39E+07",15,Purple,"81007B"
1,color,1990,92,false,Nougat,D09168,7,Brown,"583927"
45,color,2003,11,false,Light Turquoise,"55A5AF",17,Turquoise,"3FB69E"
9,color,2001,272,false,Dark Blue,"0A3463",5,Blue,"0055BF"
12,color,2000,110,false,Violet,"4354A3",15,Purple,"81007B"
10,color,2000,26,false,Magenta,"923978",15,Purple,"81007B"
17,color,1998,118,false,Aqua,B3D7D1,17,Turquoise,"3FB69E"
2,color,2003,1090,false,Duplo Turquoise,"3FB69E",17,Turquoise,"3FB69E"
1,color,1999,503,false,Very Light Gray,E6E3DA,1,Gray,"6C6E68"
4,color,1998,503,false,Very Light Gray,E6E3DA,1,Gray,"6C6E68"
1,color,2001,10,true,Bright Green,"4B9F4A",9,Green,"237841"
1,color,1982,92,false,Nougat,D09168,7,Brown,"583927"
37,color,2019,129,false,Glitter Trans-Purple,A5A5CB,15,Purple,"81007B"
6,color,2005,1097,false,Glitter Trans-Medium Purple,"8D73B3",15,Purple,"81007B"
6,color,2006,69,false,Light Purple,CD6298,13,Pink,FC97AC
7,color,2000,1051,false,Pastel Blue,"5AC4DA",5,Blue,"0055BF"
2501,color,1963,1018,false,Modulex Black,"4D4C52",2,Black,"05131D"
1,color,2010,179,true,Flat Silver,"898788",16,Silver,C0C0C0
1,color,2004,70,true,Reddish Brown,"582A12",7,Brown,"583927"
2,color,2001,1083,false,Two-tone Copper,"945148",19,Copper,AE7A59
1,color,2002,379,true,Sand Blue,"6074A1",5,Blue,"0055BF"
1,color,2005,1066,false,Curry,DD982E,10,Orange,FE8A18
1,color,2004,379,true,Sand Blue,"6074A1",5,Blue,"0055BF"
1,color,2004,27,true,Lime,BBE90B,14,Lime,BBE90B
15,color,1977,7,true,Light Gray,"9BA19D",1,Gray,"6C6E68"
1,color,2001,22,true,Purple,"81007B",15,Purple,"81007B"
1,color,1985,89,true,Royal Blue,"4C61DB",5,Blue,"0055BF"
2,color,2013,143,true,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
1,color,2006,272,true,Dark Blue,"0A3463",5,Blue,"0055BF"
2,color,1993,41,true,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
1,color,2016,78,true,Light Nougat,F6D7B3,7,Brown,"583927"
5,color,2003,1135,false,Metal,A5ADB4,16,Silver,C0C0C0
20,color,2000,378,true,Sand Green,A0BCAC,9,Green,"237841"
2,color,2002,335,false,Sand Red,D67572,4,Red,C91A09
1,color,1954,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
2,color,2014,82,true,Metallic Gold,DBAC34,12,Gold,FFD700
3,color,1997,2,true,Green,"237841",9,Green,"237841"
1,color,1991,1,true,Blue,"0055BF",5,Blue,"0055BF"
6,color,2001,9,false,Light Blue,B4D2E3,5,Blue,"0055BF"
1,color,2003,272,true,Dark Blue,"0A3463",5,Blue,"0055BF"
2,color,2001,379,true,Sand Blue,"6074A1",5,Blue,"0055BF"
1,color,2010,1051,true,Pastel Blue,"5AC4DA",5,Blue,"0055BF"
1,color,2001,288,false,Dark Green,"184632",9,Green,"237841"
1,color,2002,85,false,Dark Purple,"3F3691",15,Purple,"81007B"
2,color,2009,-1,false,[Unknown],"0033B2",11,Rest,CCCCCC
1,color,2008,78,false,Light Nougat,F6D7B3,7,Brown,"583927"
2,color,2004,78,false,Light Nougat,F6D7B3,7,Brown,"583927"
80,color,1963,1034,false,Modulex Tile Blue,"0057A6",5,Blue,"0055BF"
1857,color,1983,0,false,Black,"05131D",2,Black,"05131D"
322,color,2013,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
1221,color,2016,272,false,Dark Blue,"0A3463",5,Blue,"0055BF"
27282,color,2016,0,false,Black,"05131D",2,Black,"05131D"
4134,color,2012,14,false,Yellow,F2CD37,6,Yellow,F2CD37
17100,color,2012,0,false,Black,"05131D",2,Black,"05131D"
570,color,2012,179,false,Flat Silver,"898788",16,Silver,C0C0C0
4491,color,2012,1,false,Blue,"0055BF",5,Blue,"0055BF"
18674,color,2012,71,false,Light Bluish Gray,A0A5A9,1,Gray,"6C6E68"
1741,color,1976,1,false,Blue,"0055BF",5,Blue,"0055BF"
126,color,1985,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
266,color,1985,36,false,Trans-Red,C91A09,4,Red,C91A09
135,color,1985,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
2490,color,1985,1,false,Blue,"0055BF",5,Blue,"0055BF"
18851,color,2011,0,false,Black,"05131D",2,Black,"05131D"
573,color,2011,288,false,Dark Green,"184632",9,Green,"237841"
7332,color,2011,4,false,Red,C91A09,4,Red,C91A09
4106,color,2007,1,false,Blue,"0055BF",5,Blue,"0055BF"
1195,color,2007,320,false,Dark Red,"720E0F",4,Red,C91A09
171,color,2002,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
247,color,2002,36,false,Trans-Red,C91A09,4,Red,C91A09
23408,color,2014,71,false,Light Bluish Gray,A0A5A9,1,Gray,"6C6E68"
26469,color,2014,0,false,Black,"05131D",2,Black,"05131D"
91,color,2014,41,true,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
6523,color,2015,1,false,Blue,"0055BF",5,Blue,"0055BF"
103,color,2015,80,false,Metallic Silver,A5A9B4,16,Silver,C0C0C0
19531,color,2016,72,false,Dark Bluish Gray,"6C6E68",1,Gray,"6C6E68"
66,color,2001,3,false,Dark Turquoise,"008F9B",17,Turquoise,"3FB69E"
131,color,2001,0,true,Black,"05131D",2,Black,"05131D"
171,color,2016,326,false,Olive Green,"9B9A5A",9,Green,"237841"
532,color,2016,484,false,Dark Orange,A95500,10,Orange,FE8A18
874,color,2016,40,false,Trans-Brown,"635F52",7,Brown,"583927"
289,color,2016,35,false,Trans-Bright Green,D9E4A7,9,Green,"237841"
76,color,2012,35,false,Trans-Bright Green,D9E4A7,9,Green,"237841"
16124,color,2008,71,false,Light Bluish Gray,A0A5A9,1,Gray,"6C6E68"
20,color,1978,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
2943,color,1978,0,false,Black,"05131D",2,Black,"05131D"
2352,color,1978,14,false,Yellow,F2CD37,6,Yellow,F2CD37
424,color,2004,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
1580,color,2013,320,false,Dark Red,"720E0F",4,Red,C91A09
99,color,2013,41,true,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
155,color,2013,36,true,Trans-Red,C91A09,4,Red,C91A09
2050,color,1977,4,false,Red,C91A09,4,Red,C91A09
5147,color,1997,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
40,color,1997,13,false,Pink,FC97AC,13,Pink,FC97AC
50,color,1997,17,false,Light Green,C2DAB8,9,Green,"237841"
6702,color,2014,1,false,Blue,"0055BF",5,Blue,"0055BF"
4862,color,2014,14,false,Yellow,F2CD37,6,Yellow,F2CD37
203,color,1996,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
118,color,2006,191,false,Bright Light Orange,F8BB3D,10,Orange,FE8A18
61,color,2006,143,false,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
275,color,2006,10,false,Bright Green,"4B9F4A",9,Green,"237841"
328,color,2006,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
129,color,1990,6,false,Brown,"583927",7,Brown,"583927"
10099,color,2003,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
41,color,2014,40,true,Trans-Brown,"635F52",7,Brown,"583927"
133,color,2014,179,true,Flat Silver,"898788",16,Silver,C0C0C0
9920,color,2005,71,false,Light Bluish Gray,A0A5A9,1,Gray,"6C6E68"
6,color,1997,1,true,Blue,"0055BF",5,Blue,"0055BF"
1330,color,2008,320,false,Dark Red,"720E0F",4,Red,C91A09
3445,color,1999,14,false,Yellow,F2CD37,6,Yellow,F2CD37
145,color,1990,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
60,color,1998,0,true,Black,"05131D",2,Black,"05131D"
138,color,1998,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
184,color,1998,36,false,Trans-Red,C91A09,4,Red,C91A09
768,color,2017,182,false,Trans-Orange,F08F1C,10,Orange,FE8A18
1264,color,2015,288,false,Dark Green,"184632",9,Green,"237841"
208,color,2015,4,true,Red,C91A09,4,Red,C91A09
142,color,2015,182,true,Trans-Orange,F08F1C,10,Orange,FE8A18
12,color,2007,27,true,Lime,BBE90B,14,Lime,BBE90B
33,color,1980,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
1572,color,2016,320,false,Dark Red,"720E0F",4,Red,C91A09
164,color,1999,57,false,Trans-Neon Orange,FF800D,10,Orange,FE8A18
76,color,1999,34,false,Trans-Green,"84B68D",9,Green,"237841"
57,color,2001,46,false,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
235,color,1987,36,false,Trans-Red,C91A09,4,Red,C91A09
145,color,2015,57,false,Trans-Neon Orange,FF800D,10,Orange,FE8A18
476,color,2015,5,false,Dark Pink,C870A0,13,Pink,FC97AC
24,color,2004,1,true,Blue,"0055BF",5,Blue,"0055BF"
2356,color,1986,4,false,Red,C91A09,4,Red,C91A09
319,color,2010,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
31,color,2010,40,true,Trans-Brown,"635F52",7,Brown,"583927"
2670,color,1987,4,false,Red,C91A09,4,Red,C91A09
49,color,2014,191,true,Bright Light Orange,F8BB3D,10,Orange,FE8A18
186,color,2010,34,false,Trans-Green,"84B68D",9,Green,"237841"
106,color,1999,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
1356,color,2003,6,false,Brown,"583927",7,Brown,"583927"
38,color,2003,4,true,Red,C91A09,4,Red,C91A09
21,color,2003,57,true,Trans-Neon Orange,FF800D,10,Orange,FE8A18
443,color,2003,36,false,Trans-Red,C91A09,4,Red,C91A09
736,color,1972,0,false,Black,"05131D",2,Black,"05131D"
1052,color,2012,73,false,Medium Blue,"5A93DB",5,Blue,"0055BF"
121,color,2008,1,true,Blue,"0055BF",5,Blue,"0055BF"
116,color,2008,5,false,Dark Pink,C870A0,13,Pink,FC97AC
238,color,2012,191,false,Bright Light Orange,F8BB3D,10,Orange,FE8A18
58,color,2012,2,true,Green,"237841",9,Green,"237841"
8376,color,2006,4,false,Red,C91A09,4,Red,C91A09
20526,color,2006,0,false,Black,"05131D",2,Black,"05131D"
511,color,2006,36,false,Trans-Red,C91A09,4,Red,C91A09
70,color,2012,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
44,color,2012,57,true,Trans-Neon Orange,FF800D,10,Orange,FE8A18
1627,color,1969,4,false,Red,C91A09,4,Red,C91A09
869,color,2009,272,false,Dark Blue,"0A3463",5,Blue,"0055BF"
9884,color,2009,72,false,Dark Bluish Gray,"6C6E68",1,Gray,"6C6E68"
1542,color,1993,14,false,Yellow,F2CD37,6,Yellow,F2CD37
171,color,2000,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
166,color,2000,36,false,Trans-Red,C91A09,4,Red,C91A09
51,color,2006,1,true,Blue,"0055BF",5,Blue,"0055BF"
117,color,2009,4,true,Red,C91A09,4,Red,C91A09
80,color,1999,0,true,Black,"05131D",2,Black,"05131D"
917,color,2007,272,false,Dark Blue,"0A3463",5,Blue,"0055BF"
18,color,2007,70,true,Reddish Brown,"582A12",7,Brown,"583927"
570,color,2016,288,false,Dark Green,"184632",9,Green,"237841"
73,color,2012,182,true,Trans-Orange,F08F1C,10,Orange,FE8A18
58,color,1973,2,false,Green,"237841",9,Green,"237841"
210,color,2009,40,false,Trans-Brown,"635F52",7,Brown,"583927"
1652,color,1986,1,false,Blue,"0055BF",5,Blue,"0055BF"
183,color,2016,70,true,Reddish Brown,"582A12",7,Brown,"583927"
55,color,2016,27,true,Lime,BBE90B,14,Lime,BBE90B
491,color,2013,326,false,Olive Green,"9B9A5A",9,Green,"237841"
99,color,2000,7,true,Light Gray,"9BA19D",1,Gray,"6C6E68"
710,color,2000,6,false,Brown,"583927",7,Brown,"583927"
1259,color,2010,73,false,Medium Blue,"5A93DB",5,Blue,"0055BF"
171,color,2010,29,false,Bright Pink,E4ADC8,13,Pink,FC97AC
69,color,2009,182,true,Trans-Orange,F08F1C,10,Orange,FE8A18
34,color,1994,0,true,Black,"05131D",2,Black,"05131D"
165,color,1994,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
53,color,2012,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
755,color,2008,27,false,Lime,BBE90B,14,Lime,BBE90B
69,color,2007,191,false,Bright Light Orange,F8BB3D,10,Orange,FE8A18
13,color,2007,57,true,Trans-Neon Orange,FF800D,10,Orange,FE8A18
16,color,1977,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
4,color,2005,320,true,Dark Red,"720E0F",4,Red,C91A09
1060,color,1983,4,false,Red,C91A09,4,Red,C91A09
3254,color,1988,0,false,Black,"05131D",2,Black,"05131D"
1431,color,1988,7,false,Light Gray,"9BA19D",1,Gray,"6C6E68"
9,color,2011,28,true,Dark Tan,"958A73",8,Tan,E4CD9E
24,color,2016,85,true,Dark Purple,"3F3691",15,Purple,"81007B"
53,color,1998,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
155,color,2006,182,false,Trans-Orange,F08F1C,10,Orange,FE8A18
13,color,2006,80,true,Metallic Silver,A5A9B4,16,Silver,C0C0C0
11,color,1995,4,true,Red,C91A09,4,Red,C91A09
21,color,1982,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
646,color,1982,1,false,Blue,"0055BF",5,Blue,"0055BF"
6,color,2014,143,true,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
6,color,1955,2,false,Green,"237841",9,Green,"237841"
4,color,1996,2,true,Green,"237841",9,Green,"237841"
139,color,1993,36,false,Trans-Red,C91A09,4,Red,C91A09
10,color,1993,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
6,color,1998,41,true,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
55,color,2009,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
1516,color,2012,320,false,Dark Red,"720E0F",4,Red,C91A09
253,color,2005,6,false,Brown,"583927",7,Brown,"583927"
160,color,1996,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
22,color,1996,36,true,Trans-Red,C91A09,4,Red,C91A09
4110,color,1991,4,false,Red,C91A09,4,Red,C91A09
12,color,1991,14,true,Yellow,F2CD37,6,Yellow,F2CD37
28,color,1991,7,true,Light Gray,"9BA19D",1,Gray,"6C6E68"
15,color,1999,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
36,color,2012,40,true,Trans-Brown,"635F52",7,Brown,"583927"
58,color,2006,34,false,Trans-Green,"84B68D",9,Green,"237841"
33,color,2006,1082,false,Clikits Pink,FE78B0,13,Pink,FC97AC
55,color,2011,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
1538,color,1980,14,false,Yellow,F2CD37,6,Yellow,F2CD37
88,color,1980,2,false,Green,"237841",9,Green,"237841"
6,color,2002,60,false,Chrome Antique Brass,"645A4C",1,Gray,"6C6E68"
4443,color,1992,0,false,Black,"05131D",2,Black,"05131D"
7,color,2015,30,true,Medium Lavender,AC78BA,18,Lilac,"9195CA"
16,color,2011,2,true,Green,"237841",9,Green,"237841"
35,color,2011,84,false,Medium Nougat,AA7D55,7,Brown,"583927"
45,color,2004,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
267,color,2013,322,false,Medium Azure,"36AEBF",5,Blue,"0055BF"
170,color,2013,26,false,Magenta,"923978",15,Purple,"81007B"
17,color,2013,31,false,Lavender,E1D5ED,18,Lilac,"9195CA"
24,color,2015,31,true,Lavender,E1D5ED,18,Lilac,"9195CA"
13,color,1982,34,false,Trans-Green,"84B68D",9,Green,"237841"
351,color,2009,33,false,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
5,color,2009,320,true,Dark Red,"720E0F",4,Red,C91A09
18,color,2004,33,true,Trans-Dark Blue,"0020A0",5,Blue,"0055BF"
206,color,2002,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
1541,color,2009,25,false,Orange,FE8A18,10,Orange,FE8A18
19,color,1990,14,true,Yellow,F2CD37,6,Yellow,F2CD37
147,color,1956,4,false,Red,C91A09,4,Red,C91A09
183,color,1994,6,false,Brown,"583927",7,Brown,"583927"
31,color,2006,14,true,Yellow,F2CD37,6,Yellow,F2CD37
36,color,1987,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
92,color,2000,22,false,Purple,"81007B",15,Purple,"81007B"
14,color,2014,288,true,Dark Green,"184632",9,Green,"237841"
120,color,2012,26,false,Magenta,"923978",15,Purple,"81007B"
1221,color,2017,191,false,Bright Light Orange,F8BB3D,10,Orange,FE8A18
483,color,2017,57,false,Trans-Neon Orange,FF800D,10,Orange,FE8A18
21,color,2017,35,true,Trans-Bright Green,D9E4A7,9,Green,"237841"
23,color,1995,20,false,Light Violet,C9CAE2,1,Gray,"6C6E68"
84,color,1995,13,false,Pink,FC97AC,13,Pink,FC97AC
140,color,2010,26,false,Magenta,"923978",15,Purple,"81007B"
324,color,1958,1,false,Blue,"0055BF",5,Blue,"0055BF"
399,color,1964,1,false,Blue,"0055BF",5,Blue,"0055BF"
488,color,1962,4,false,Red,C91A09,4,Red,C91A09
1,color,1962,1135,false,Metal,A5ADB4,16,Silver,C0C0C0
12,color,2017,212,true,Bright Light Blue,"9FC3E9",5,Blue,"0055BF"
63,color,2017,27,true,Lime,BBE90B,14,Lime,BBE90B
198,color,2003,41,false,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
5,color,1980,7,true,Light Gray,"9BA19D",1,Gray,"6C6E68"
9,color,2014,378,true,Sand Green,A0BCAC,9,Green,"237841"
44,color,2006,28,false,Dark Tan,"958A73",8,Tan,E4CD9E
53,color,2006,379,false,Sand Blue,"6074A1",5,Blue,"0055BF"
435,color,2003,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
2,color,2002,334,true,Chrome Gold,BBA53D,12,Gold,FFD700
23,color,1996,4,true,Red,C91A09,4,Red,C91A09
9,color,2010,143,false,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
53,color,2011,143,false,Trans-Medium Blue,CFE2F7,5,Blue,"0055BF"
626,color,1967,0,false,Black,"05131D",2,Black,"05131D"
121,color,2003,22,false,Purple,"81007B",15,Purple,"81007B"
4,color,2007,52,false,Trans-Purple,A5A5CB,15,Purple,"81007B"
11,color,2001,1,true,Blue,"0055BF",5,Blue,"0055BF"
13,color,2000,57,true,Trans-Neon Orange,FF800D,10,Orange,FE8A18
36,color,1992,334,false,Chrome Gold,BBA53D,12,Gold,FFD700
35,color,2013,82,false,Metallic Gold,DBAC34,12,Gold,FFD700
197,color,2002,27,false,Lime,BBE90B,14,Lime,BBE90B
6,color,2002,40,true,Trans-Brown,"635F52",7,Brown,"583927"
2,color,1969,36,false,Trans-Red,C91A09,4,Red,C91A09
21,color,2013,78,false,Light Nougat,F6D7B3,7,Brown,"583927"
284,color,1992,2,false,Green,"237841",9,Green,"237841"
81,color,2009,29,false,Bright Pink,E4ADC8,13,Pink,FC97AC
20,color,2000,4,true,Red,C91A09,4,Red,C91A09
222,color,1963,0,false,Black,"05131D",2,Black,"05131D"
7,color,2006,21,false,Glow In Dark Opaque,D4D5C9,11,Rest,CCCCCC
2,color,2005,1081,false,Rust Orange,"872B17",4,Red,C91A09
10,color,2011,35,false,Trans-Bright Green,D9E4A7,9,Green,"237841"
87,color,2006,151,false,Very Light Bluish Gray,E6E3E0,1,Gray,"6C6E68"
7,color,2007,41,true,Trans-Light Blue,AEEFEC,5,Blue,"0055BF"
2,color,2004,1135,false,Metal,A5ADB4,16,Silver,C0C0C0
17,color,2016,52,true,Trans-Purple,A5A5CB,15,Purple,"81007B"
111,color,1999,10,false,Bright Green,"4B9F4A",9,Green,"237841"
1,color,1986,366,false,Earth Orange,FA9C1C,10,Orange,FE8A18
20,color,2014,52,false,Trans-Purple,A5A5CB,15,Purple,"81007B"
5,color,2015,1002,false,Glitter Trans-Neon Green,C0F500,9,Green,"237841"
29,color,2005,22,false,Purple,"81007B",15,Purple,"81007B"
2,color,2003,1102,false,Trans-Neon Red,FF0040,4,Red,C91A09
3,color,1995,21,false,Glow In Dark Opaque,D4D5C9,11,Rest,CCCCCC
136,color,2001,378,false,Sand Green,A0BCAC,9,Green,"237841"
56,color,2004,26,false,Magenta,"923978",15,Purple,"81007B"
47,color,2001,45,false,Trans-Dark Pink,DF6695,13,Pink,FC97AC
5,color,2001,20,false,Light Violet,C9CAE2,1,Gray,"6C6E68"
77,color,2004,43,false,Trans-Very Lt Blue,C1DFF0,5,Blue,"0055BF"
13,color,1994,46,true,Trans-Yellow,F5CD2F,6,Yellow,F2CD37
80,color,1986,6,false,Brown,"583927",7,Brown,"583927"
1,color,2002,10,true,Bright Green,"4B9F4A",9,Green,"237841"
74,color,2017,10,true,Bright Green,"4B9F4A",9,Green,"237841"
32,color,1992,9999,false,[No Color/Any Color],"05131D",11,Rest,CCCCCC
